event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
YEM89404,"12 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Ibb,"Dhi As Sufal",,"Al Qaidah",13.7556,44.1324,1,"Ansar Allah",National,"On 12 July 2024, protesters held a large Houthi-sponsored demonstration in Al Qaidah (Dhi As Sufal, Ibb) in solidarity with the Palestinian people and to support the Houthi escalation targeting Israel, US, and British ships and to denounce the 'crimes of the Israeli aggression' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1721086468
YEM89405,"12 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Ibb,"Far Al Udayn",,"Al Akhmas",13.9176,43.7892,1,"Ansar Allah",National,"On 12 July 2024, protesters held a large Houthi-sponsored demonstration in Al Akhmas (Far Al Udayn, Ibb) in solidarity with the Palestinian people and to support the Houthi escalation targeting Israel, US, and British ships and to denounce the 'crimes of the Israeli aggression' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1721086468
YEM89406,"12 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Ibb,"Far Al Udayn",,"Al Wuzayrah",13.9039,43.7796,1,"Ansar Allah",National,"On 12 July 2024, protesters held a large Houthi-sponsored demonstration in Al Wuzayrah (Far Al Udayn, Ibb) in solidarity with the Palestinian people and to support the Houthi escalation targeting Israel, US, and British ships and to denounce the 'crimes of the Israeli aggression' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1721086468
YEM89407,"12 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Ibb,"Far Al Udayn",,"Ar Ramadi",13.9564,43.7846,1,"Ansar Allah",National,"On 12 July 2024, protesters held a large Houthi-sponsored demonstration in Ar Ramadi (Far Al Udayn, Ibb) in solidarity with the Palestinian people and to support the Houthi escalation targeting Israel, US, and British ships and to denounce the 'crimes of the Israeli aggression' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1721086468
YEM89409,"12 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Ibb,"Far Al Udayn",,"Uzlat Al Masil",14.0084,43.7502,2,"Ansar Allah",National,"On 12 July 2024, protesters held a large Houthi-sponsored demonstration in Uzlat Al Masil region (Far Al Udayn, Ibb) in solidarity with the Palestinian people and to support the Houthi escalation targeting Israel, US, and British ships and to denounce the 'crimes of the Israeli aggression' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1721086468
YEM89410,"12 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Ibb,"Far Al Udayn",,"Uzlat al Mazahin",13.9866,43.8268,2,"Ansar Allah",National,"On 12 July 2024, protesters held a large Houthi-sponsored demonstration in Uzlat al Mazahin region (Far Al Udayn, Ibb) in solidarity with the Palestinian people and to support the Houthi escalation targeting Israel, US, and British ships and to denounce the 'crimes of the Israeli aggression' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1721086468
YEM89411,"12 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Ibb,"Far Al Udayn",,"Uzlat Bani Ahmad",13.903,43.828,2,"Ansar Allah",National,"On 12 July 2024, protesters held a large Houthi-sponsored demonstration in Uzlat Bani Ahmad region (Far Al Udayn, Ibb) in solidarity with the Palestinian people and to support the Houthi escalation targeting Israel, US, and British ships and to denounce the 'crimes of the Israeli aggression' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1721086468
YEM89412,"12 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Ibb,"Hazm Al Udayn",,"Al Jabjab",14.1046,44.0366,1,"Ansar Allah",National,"On 12 July 2024, protesters held a large Houthi-sponsored demonstration in Al Jabjab (Hazm Al Udayn, Ibb) in solidarity with the Palestinian people and to support the Houthi escalation targeting Israel, US, and British ships and to denounce the 'crimes of the Israeli aggression' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1721086468
YEM89414,"12 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Ibb,"Hazm Al Udayn",,"As Safiyah",14.1428,44.0538,1,"Ansar Allah",National,"On 12 July 2024, protesters held a large Houthi-sponsored demonstration in As Safiyah (Hazm Al Udayn, Ibb) in solidarity with the Palestinian people and to support the Houthi escalation targeting Israel, US, and British ships and to denounce the 'crimes of the Israeli aggression' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1721086468
YEM89415,"12 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Ibb,"Hazm Al Udayn",,"Ash Shaawir",14.2014,44.0016,1,"Ansar Allah",National,"On 12 July 2024, protesters held a large Houthi-sponsored demonstration in Ash Shaawir (Hazm Al Udayn, Ibb) in solidarity with the Palestinian people and to support the Houthi escalation targeting Israel, US, and British ships and to denounce the 'crimes of the Israeli aggression' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1721086468
YEM89416,"12 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Ibb,"Hazm Al Udayn",,"Hazm al Udayn",14.0274,44.0053,1,"Ansar Allah",National,"On 12 July 2024, protesters held a large Houthi-sponsored demonstration in Hazm al Udayn (Hazm Al Udayn, Ibb) in solidarity with the Palestinian people and to support the Houthi escalation targeting Israel, US, and British ships and to denounce the 'crimes of the Israeli aggression' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1721086468
YEM89417,"12 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Ibb,"Hazm Al Udayn",,"Hazm al Udayn",14.0274,44.0053,2,"Ansar Allah",National,"On 12 July 2024, protesters held 3 large Houthi-sponsored demonstrations in Al Mahattah, Najd al Adn, and Al Amus in Hazm Al Udayn district (coded to Hazm al Udayn) (Ibb) in solidarity with the Palestinian people and to support the Houthi escalation targeting Israel, US, and British ships and to denounce the 'crimes of the Israeli aggression' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1721086468
YEM89423,"12 July 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Yemen)","Government of Yemen (2017-) Houthi",Protesters,,,,"Protesters only",,887,"Middle East",Yemen,Ibb,Mudhaykhirah,,"Markaz Mudhaykirah",13.8895,43.9688,1,"Ansar Allah",National,"On 12 July 2024, protesters held a large Houthi-sponsored demonstration in Markaz Mudhaykirah (Mudhaykhirah, Ibb) in solidarity with the Palestinian people and to support the Houthi escalation targeting Israel, US, and British ships and to denounce the 'crimes of the Israeli aggression' in the context of the latest round of violence in Israel-Palestine. Houthi-affiliated political officials took part in the demonstration.",0,"crowd size=large",1721086468
